date,institut,subject,link
2026-01-29,ODOXA,Les trois-quarts des Français critiquent la politique migratoire du gouvernement,https://www.odoxa.fr/sondage/les-trois-quarts-des-francais-critiquent-la-politique-migratoire-du-gouvernement/
2026-01-29,IPSOS,Les Français et la créativité : entre art de vivre et résistance face à l’IA,https://www.ipsos.com/fr-fr/les-francais-et-la-creativite-entre-art-de-vivre-et-resistance-face-lia
2026-01-28,ELABE,"Les Français, le bloc central et la droite",https://elabe.fr/bloc-central-droite/
2026-01-27,ODOXA,LR est le grand perdant de la séquence politique « budget – 49.3 – motion de censure »,https://www.odoxa.fr/sondage/lr-est-le-grand-perdant-de-la-sequence-politique-budget-49-3-motion-de-censure/
2026-01-27,IPSOS,"En 10 ans, les Français ont quasiment doublé le temps qu’ils consacrent au sport",https://www.ipsos.com/fr-fr/en-10-ans-les-francais-ont-quasiment-double-le-temps-quils-consacrent-au-sport
2026-01-26,IFOP,"Les Français, leur banque, leurs attentes (vague 6)",https://www.ifop.com/article/les-francais-leur-banque-leurs-attentes-vague-6
2026-01-26,IFOP,Indices de popularité – Baromètre Ifop Opinion – Janvier 2026,https://www.ifop.com/article/indices-de-popularite-barometre-ifop-opinion-janvier-2026
2026-01-24,ODOXA,Le RC Lens plébiscité par les Français,https://www.odoxa.fr/sondage/le-rc-lens-plebiscite-par-les-francais/
2026-01-23,HARRIS INTERACTIVE,Baromètre Sexisme – Vague 5,https://tolunacorporate.com/fr/barometre-sexisme-vague-5/
2026-01-23,IFOP,"Comprendre le rapport des Français au luxe, entre héritage et nouvelles attentes par Jérôme Fourquet",https://www.ifop.com/article/comprendre-le-rapport-des-francais-au-luxe-entre-heritage-et-nouvelles-attentes-par-jerome-fourquet
2026-01-23,IPSOS,Les Français et leur rapport à l'art,https://www.ipsos.com/fr-fr/les-francais-et-leur-rapport-lart
2026-01-23,IPSOS,Hyper-connexion : 64 % des Français se déclarent prêts à s’imposer une pause numérique,https://www.ipsos.com/fr-fr/hyper-connexion-64-des-francais-se-declarent-prets-simposer-une-pause-numerique
2026-01-23,IFOP,Baromètre du dialogue social 2025 – Vague 8,https://www.ifop.com/article/barometre-du-dialogue-social-2025-vague-8
2026-01-22,IFOP,Le regard des Français sur la menace atomique et l’engagement de la France dans le Traité sur l’interdiction de l’arme nucléaire,https://www.ifop.com/article/le-regard-des-francais-sur-la-menace-atomique-et-lengagement-de-la-france-dans-le-traite-sur-linterdiction-de-larme-nucleaire
2026-01-22,ODOXA,"Budget 2026 : pour les Français, il est « mauvais » mais il faut le voter et ne pas censurer le gouvernement",https://www.odoxa.fr/sondage/budget-2026-pour-les-francais-il-est-mauvais-mais-il-faut-le-voter-et-ne-pas-censurer-le-gouvernement/
2026-01-22,IFOP,Le regard des Français sur la natalité,https://www.ifop.com/article/le-regard-des-francais-sur-la-natalite
2026-01-22,ELABE,Les Français et le pouvoir d’achat ​,https://elabe.fr/pv-achat-2026/
2026-01-22,IFOP,"L’IA et le sexe, de l’attirance à la dépendance… Observatoire des usages sexuels de l’IA",https://www.ifop.com/article/lia-et-le-sexe-de-lattirance-a-la-dependance-observatoire-des-usages-sexuels-de-lia
2026-01-22,HARRIS INTERACTIVE,​L’Opinion des Français à l’égard de la Présidentielle,https://tolunacorporate.com/fr/lopinion-des-francais-a-legard-de-la-presidentielle-5/
2026-01-21,IFOP,Baromètre de conjoncture des TPE – Vague 82,https://www.ifop.com/article/barometre-de-conjoncture-des-tpe-vague-82
2026-01-21,ODOXA,Education : une satisfaction en trompe-l’œil,https://www.odoxa.fr/sondage/education-une-satisfaction-en-trompe-loeil/
2026-01-21,IFOP,Les Français et la ceinture de sécurité,https://www.ifop.com/article/les-francais-et-la-ceinture-de-securite
2026-01-21,ELABE,"Les Français, Donald Trump et le Groenland",https://elabe.fr/donald-trump-groenland/
2026-01-20,ODOXA,Stress hydrique : 4 maires sur 10 s’inquiètent pour le prochain mandat,https://www.odoxa.fr/sondage/15327-2/
2026-01-19,IPSOS,Vaccination contre le papillomavirus : près de 40% des jeunes adultes non vaccinés entre 18 et 26 ans ignorent l'existence du vaccin,https://www.ipsos.com/fr-fr/vaccination-contre-le-papillomavirus-pres-de-40-des-jeunes-adultes-non-vaccines-entre-18-et-26-ans
2026-01-18,ODOXA,Les Français préfèrent largement Alcaraz à Sinner,https://www.odoxa.fr/sondage/les-francais-preferent-largement-alcaraz-a-sinner/
2026-01-16,CSA,Le découvert des Français – Édition 2025,https://csa.eu/news/le-decouvert-des-francais-edition-2025/
2026-01-15,ODOXA,Les Français pensent que le budget ne sera pas voté… ils le déplorent et s’en inquiètent,https://www.odoxa.fr/sondage/les-francais-pensent-que-le-budget-ne-sera-pas-vote-ils-le-deplorent-et-sen-inquietent/
2026-01-15,IFOP,Le rapport des Français à leur intercommunalité à 2 mois des élections municipales,https://www.ifop.com/article/le-rapport-des-francais-a-leur-intercommunalite-a-2-mois-des-elections-municipales
2026-01-15,IFOP,Le regard des Français sur la transition écologique et sociale à l’échelle municipale à deux mois du scrutin,https://www.ifop.com/article/le-regard-des-francais-sur-la-transition-ecologique-et-sociale-a-lechelle-municipale-a-deux-mois-du-scrutin
2026-01-15,IPSOS,Les Français et les plateformes digitales : entre dépendance quotidienne et soif de régulation,https://www.ipsos.com/fr-fr/les-francais-et-les-plateformes-digitales-entre-dependance-quotidienne-et-soif-de-regulation
2026-01-14,IFOP,Tableau de bord des personnalités – Janvier 2026,https://www.ifop.com/article/tableau-de-bord-des-personnalites-janvier-2026
2026-01-14,IFOP,Solidarité au travail et lutte contre la précarité : le regard des salariés,https://www.ifop.com/article/solidarite-au-travail-et-lutte-contre-la-precarite-le-regard-des-salaries
2026-01-14,ELABE,"Les Français, le budget, la censure et le match Bardella / Le Pen",https://elabe.fr/budget-censure-bardella-lepen/
2026-01-14,ODOXA,1 jeune sur 5 renonce à avoir un enfant à cause de son logement,https://www.odoxa.fr/sondage/6-jeunes-sur-10-ont-du-mal-a-se-loger-et-7-sur-10-vivent-dans-des-logements-inadapte/
2026-01-12,IPSOS,Municipales 2026 à Marseille : un duel au sommet et une ville sous tension,https://www.ipsos.com/fr-fr/municipales-2026-marseille-un-duel-au-sommet-et-une-ville-sous-tension
2026-01-12,IPSOS,"Les enseignants, toujours plus engagés dans leur formation",https://www.ipsos.com/fr-fr/les-enseignants-toujours-plus-engages-dans-leur-formation
2026-01-12,IPSOS,Près de huit Français sur 10 se disent inquiets des menaces de Donald Trump à l’égard du Groenland,https://www.ipsos.com/fr-fr/pres-de-huit-francais-sur-10-se-disent-inquiets-des-menaces-de-donald-trump-legard-du-groenland
2026-01-12,ELABE,L’Observatoire politique – Bilan de l’année 2025,https://elabe.fr/lobservatoire-politique-bilan-2025/
2026-01-11,ODOXA,JO d’hiver : 4 Français sur 10 comptent les suivre,https://www.odoxa.fr/sondage/15287-2/
2026-01-10,ELABE,Les élections municipales 2026 à Paris,https://elabe.fr/municipales-paris/
2026-01-10,ELABE,Les Français et les élections municipales 2026,https://elabe.fr/municipales2026/
2026-01-09,ODOXA,Près de la moitié des jeunes aimeraient exercer un métier scientifique ou technique,https://www.odoxa.fr/sondage/pres-de-la-moitie-des-jeunes-aimeraient-exercer-un-metier-scientifique-ou-technique/
2026-01-09,HARRIS INTERACTIVE,Les Français et le diabète,https://tolunacorporate.com/fr/les-francais-et-le-diabete/
2026-01-09,IFOP,"Balise d’opinion #302 L’état d’esprit des Français, leurs priorités et leurs sujets de conversations",https://www.ifop.com/article/balise-dopinion-302-letat-desprit-des-francais-leurs-priorites-et-leurs-sujets-de-conversations
2026-01-08,IFOP,Les Français et leurs poubelles – Vague 3,https://www.ifop.com/article/les-francais-et-leurs-poubelles-vague-3
2026-01-08,ELABE,Les Français et la mobilisation des médecins,https://elabe.fr/mobilisation-medecins-2026/
2026-01-08,ELABE,L’Observatoire politique – Janvier 2026,https://elabe.fr/lobservatoire-politique-janvier-2026/
2026-01-08,IFOP,Les Français et la fête sans alcool,https://www.ifop.com/article/les-francais-et-la-fete-sans-alcool
2026-01-08,IFOP,"Connaissance, perceptions et attentes des Français à l’égard des listes citoyennes",https://www.ifop.com/article/connaissance-perceptions-et-attentes-des-francais-a-legard-des-listes-citoyennes
2026-01-08,ODOXA,Les trois quarts des Français pensent que l’intervention américaine au Venezuela aura des conséquences dangereuses pour la paix dans le monde,https://www.odoxa.fr/sondage/les-trois-quarts-des-francais-pensent-que-lintervention-americaine-au-venezuela-aura-des-consequences-dangereuses-pour-la-paix-dans-le-monde/
2026-01-08,ODOXA,Les prévisions économiques des Français pour 2026 sont catastrophiques et leur peur du déclassement atteint un niveau record,https://www.odoxa.fr/sondage/les-previsions-economiques-des-francais-pour-2026-sont-catastrophiques-et-leur-peur-du-declassement-atteint-un-niveau-record/
2026-01-07,ELABE,Les Français et l’épisode neigeux,https://elabe.fr/episode-neigeux-2026/
2026-01-06,CSA,LE TOP 50 DES PERSONNALITÉS – CSA pour Le Journal du Dimanche,https://csa.eu/news/le-top-50-des-personnalites-csa-pour-le-journal-du-dimanche/
2026-01-05,HARRIS INTERACTIVE,Bilan de l’année 2025 et perspectives pour l’année 2026,https://tolunacorporate.com/fr/bilan-de-lannee-2025-et-perspectives-pour-lannee-2026/
2026-01-05,ELABE,L’état d’esprit des Français pour 2026,https://elabe.fr/etat-esprit-francais-2026/
2026-01-04,ODOXA,"JO d’hiver et Coupe du monde, évènements sportifs les plus attendus de 2026",https://www.odoxa.fr/sondage/jo-dhiver-et-coupe-du-monde-evenements-sportifs-les-plus-attendus-de-2026/
2026-01-01,OPINION WAY,Les intentions de vote pour les élections municipales 2026 à Dijon - Janvier 2026,https://www.opinion-way.com/fr/publications/les-intentions-de-vote-pour-les-elections-municipales-2026-a-dijon-2026-22100/
2026-01-01,OPINION WAY,Le classement des Grandes Écoles de commerce - Janvier 2026,https://www.opinion-way.com/fr/publications/le-classement-des-grandes-ecoles-de-commerce-2026-22224/
2026-01-01,OPINION WAY,Qu’attendent les Français de leurs magasins en 2026 ? - Janvier 2026,https://www.opinion-way.com/fr/publications/quattendent-les-francais-de-leurs-magasins-en-2026-2026-22207/
2026-01-01,OPINION WAY,Baromètre de la cybersécurité des entreprises françaises - Janvier 2026,https://www.opinion-way.com/fr/publications/barometre-de-la-cybersecurite-des-entreprises-francaises-2026-22229/
2026-01-01,OPINION WAY,Les intentions de vote pour les élections municipales 2026 à Tours - Janvier 2026,https://www.opinion-way.com/fr/publications/les-intentions-de-vote-pour-les-elections-municipales-2026-a-tours-2026-22105/
2026-01-01,OPINION WAY,"Les Français, la viabilité du système de retraites et l’investissement - Janvier 2026",https://www.opinion-way.com/fr/publications/les-francais-la-viabilite-du-systeme-de-retraites-et-linvestissement-2026-22219/
2026-01-01,OPINION WAY,Les vacances de février 2026 des petits Français - Janvier 2026,https://www.opinion-way.com/fr/publications/les-vacances-de-fevrier-2026-des-petits-francais-2026-22203/
2026-01-01,OPINION WAY,Les résolutions 2026 des parents pour leurs enfants  - Janvier 2026,https://www.opinion-way.com/fr/publications/les-resolutions-2026-des-parents-pour-leurs-enfants-2026-22031/
2026-01-01,OPINION WAY,Baromètre Municipales 2026 – Vague 1 - Janvier 2026,https://www.opinion-way.com/fr/publications/barometre-municipales-2026-vague-1-2026-22036/
2026-01-01,OPINION WAY,La mobilité dans les capitales européennes - Janvier 2026,https://www.opinion-way.com/fr/publications/mobilite-dans-les-capitales-europeennes-2026-22162/
2026-01-01,OPINION WAY,Sidaction s’engage contre le masculinisme !  - Janvier 2026,https://www.opinion-way.com/fr/publications/sidaction-sengage-contre-le-masculinisme-2026-22182/
2026-01-01,OPINION WAY,Baromètre de la confiance des dirigeants d’ETI – Vague 152 - Janvier 2026,https://www.opinion-way.com/fr/publications/barometre-de-la-confiance-des-dirigeants-deti-vague-152-2026-22151/
2026-01-01,OPINION WAY,La Grande Consultation des Entrepreneurs – Vague 111 - Janvier 2026,https://www.opinion-way.com/fr/publications/la-grande-consultation-des-entrepreneurs-vague-111-2026-22134/
2026-01-01,OPINION WAY,Les intentions de vote pour les élections municipales 2026 à Marseille - Janvier 2026,https://www.opinion-way.com/fr/publications/les-intentions-de-vote-pour-les-elections-municipales-2026-a-marseille-2026-22129/
2026-01-01,OPINION WAY,Les Français et le bruit dans les hôtels - Janvier 2026,https://www.opinion-way.com/fr/publications/les-francais-et-le-bruit-dans-les-hotels-2026-22092/
2026-01-01,OPINION WAY,Le rapport des Français au vieillissement - Janvier 2026,https://www.opinion-way.com/fr/publications/le-rapport-des-francais-au-vieillissement-2026-22113/
2026-01-01,OPINION WAY,Les Français et leurs résolutions 2026 en matière de dîners - Janvier 2026,https://www.opinion-way.com/fr/publications/les-francais-et-leurs-resolutions-2026-en-matiere-de-diners-2026-22076/
2025-12-29,IPSOS,Rapport Predictions : les pronostics des Français pour 2026,https://www.ipsos.com/fr-fr/rapport-predictions-les-pronostics-des-francais-pour-2026
2025-12-28,ODOXA,Bilan 2025 : Pauline Ferrand-Prévot et Léon Marchand meilleurs sportifs français,https://www.odoxa.fr/sondage/15258-2/
2025-12-26,HARRIS INTERACTIVE,Baromètre de confiance politique – Décembre 2025,https://tolunacorporate.com/fr/barometre-de-confiance-politique-decembre-2025/
2025-12-26,IFOP,Les 50 personnalités préférées des Français,https://www.ifop.com/article/les-50-personnalites-preferees-des-francais
2025-12-25,ODOXA,"L’instabilité politique, évènement le plus marquant en 2025",https://www.odoxa.fr/sondage/linstabilite-politique-evenement-le-plus-marquant-en-2025/
2025-12-22,IFOP,Le climat politique à Arles,https://www.ifop.com/article/le-climat-politique-a-arles
2025-12-20,ODOXA,Les Français sont de moins en moins attachés à la Coupe de France,https://www.odoxa.fr/sondage/les-francais-sont-de-moins-en-moins-attaches-a-la-coupe-de-france/
2025-12-20,ELABE,Les Français et les fêtes de fin d’année,https://elabe.fr/fetes-fin-dannee-3/
2025-12-19,IPSOS,Les Français et les marchés de Noël,https://www.ipsos.com/fr-fr/les-francais-et-les-marches-de-noel
2025-12-19,IPSOS,Palmarès des personnalités de 2025,https://www.ipsos.com/fr-fr/palmares-des-personnalites-de-2025
2025-12-18,ODOXA,Les trois quarts des Français soutiennent le mouvement des agriculteurs,https://www.odoxa.fr/sondage/les-trois-quarts-des-francais-soutiennent-le-mouvement-des-agriculteurs/
2025-12-18,IPSOS,Économie et citoyens : repenser le lien,https://www.ipsos.com/fr-fr/economie-et-citoyens-repenser-le-lien
2025-12-18,HARRIS INTERACTIVE,Les Français et le Défi de janvier​,https://tolunacorporate.com/fr/les-francais-et-le-defi-de-janvier/
2025-12-17,IFOP,Touche pas à mes avantages salariés,https://www.ifop.com/article/touche-pas-a-mes-avantages-salaries
